,title,vote_weight,predict
1079,15070,1,0.5865814
1080,644083,1,0.7978403
1081,26389,0,0.35059127
1082,1370,0,0.27809498
1083,227719,0,0.7679695
1084,20453,1,0.6794617
1085,598,0,0.70327944
1086,605,0,0.057064187
1087,417384,0,0.56603515
1088,565,0,0.37811744
1089,2667,0,0.7272908
1090,299687,0,0.5006469
1091,11357,0,0.69887644
1092,447200,0,0.075059414
1093,9353,0,0.48565367
1094,267860,0,0.3078846
1095,55301,0,0.21318156
1096,183011,1,0.71139526
1097,50544,0,0.4840662
1098,7220,0,0.48782682
1099,542178,0,0.5483713
1100,489,0,0.65768903
1101,10214,0,0.17145313
1102,77931,0,0.10073359
1103,480105,0,0.7255213
1104,9007,0,0.3119072
1105,522681,0,0.7693624
1106,11631,0,0.36325532
1107,10661,0,0.1472825
1108,9738,0,0.11394359
1109,17134,1,0.5787126
1110,399035,0,0.519761
1111,592279,1,0.77071404
1112,11247,0,0.60873896
1113,10060,1,0.44694987
1114,1371,0,0.6094794
1115,10330,0,0.54781175
1116,1587,0,0.6505312
1117,181533,0,0.07214667
1118,59429,1,0.74387723
1119,8656,0,0.21259001
1120,2300,0,0.18591908
1121,8328,0,0.57695115
1122,359724,0,0.11686113
1123,10184,0,0.43895736
1124,257445,0,0.32624632
1125,10528,0,0.14296511
1126,310,0,0.18415374
1127,11359,1,0.4062034
1128,10521,0,0.51181763
1129,1735,0,0.059453707
1130,8373,0,0.03704271
1131,10996,0,0.08042543
1132,14411,0,0.39393234
1133,1367,0,0.67936325
1134,438650,0,0.30386505
1135,9725,0,0.7262766
1136,88751,0,0.40107626
1137,800823,1,0.72263366
1138,1278,0,0.6235667
1139,716855,1,0.7957814
1140,9737,0,0.59292877
1141,49040,0,0.069368035
1142,18126,0,0.48639804
1143,9679,0,0.14598823
1144,323272,1,0.7452825
1145,924,0,0.5431779
1146,752,0,0.33412346
1147,268531,1,0.46372604
1148,85,0,0.5999533
1149,49520,0,0.35262308
1150,192141,0,0.7014777
1151,64688,0,0.4425197
1152,10591,0,0.5889369
1153,9471,0,0.08189554
1154,119892,1,0.18341829
1155,531309,0,0.78047866
1156,4234,0,0.4352619
1157,562,0,0.5254647
1158,1690,0,0.697373
1159,8204,0,0.14617582
1160,8386,1,0.65581286
1161,588,0,0.3613585
1162,8643,0,0.5991387
1163,197,0,0.22379674
1164,1402,0,0.34265304
1165,59859,0,0.5391239
1166,382127,1,0.82418287
1167,24831,1,0.72777504
1168,11024,0,0.18484873
1169,1487,0,0.25832626
1170,287948,0,0.63786453
1171,632617,1,0.7411881
1172,62,0,0.6429897
1173,14442,0,0.5113111
1174,333596,1,0.7160897
1175,15969,0,0.7157044
1176,9594,1,0.62582576
1177,22804,0,0.6545461
1178,13460,1,0.5166724
1179,36648,0,0.26416048
1180,109428,0,0.69489557
1181,1894,0,0.07932298
1182,289720,1,0.66654676
1183,2383,1,0.55914134
1184,640,0,0.34648693
1185,10285,1,0.71712244
1186,331482,0,0.48882654
1187,9480,0,0.19524366
1188,36557,0,0.057236645
1189,9762,0,0.64876086
1190,9982,0,0.05671289
1191,1729,0,0.32819515
1192,16577,0,0.6680394
1193,9334,0,0.2973116
1194,75638,1,0.63984185
1195,254470,0,0.5221537
1196,22970,0,0.54338026
1197,259694,0,0.48595718
1198,9602,0,0.4474639
1199,399402,0,0.5263529
1200,403119,0,0.70748603
1201,1970,0,0.6615718
1202,22538,0,0.16401052
1203,479718,1,0.87422293
1204,1265,0,0.29726052
1205,511987,0,0.6407644
1206,417261,1,0.80739135
1207,137116,1,0.29586315
1208,332210,0,0.28631562
1209,9645,0,0.4818504
1210,4476,0,0.5111543
1211,151960,0,0.38086003
1212,274857,0,0.05573951
1213,16523,0,0.110748336
1214,10865,0,0.081488915
1215,10228,1,0.5273662
1216,1933,0,0.6168655
1217,204082,0,0.5730415
1218,948,0,0.7222608
1219,37735,0,0.68590665
1220,9387,0,0.588025
1221,871,0,0.68746495
1222,6977,0,0.5481814
1223,274855,0,0.07957211
1224,54138,0,0.04033246
1225,1573,0,0.23639919
1226,161,0,0.16223274
1227,52449,0,0.59287614
1228,266856,0,0.63964474
1229,769,0,0.54770225
1230,23437,0,0.4816774
1231,2758,0,0.3859452
1232,98567,1,0.4235049
1233,1592,0,0.5117171
1234,405882,1,0.7176567
1235,11619,0,0.056956064
1236,2251,1,0.3615911
1237,84892,0,0.6394679
1238,628,0,0.29512808
1239,205587,0,0.36573663
1240,11451,0,0.36151555
1241,41233,0,0.5235308
1242,68728,0,0.03698511
1243,10065,0,0.6035415
1244,419743,1,0.7713599
1245,1895,0,0.087725
1246,499701,0,0.44689038
1247,10320,0,0.41580138
1248,10294,1,0.602142
1249,448119,0,0.04589134
1250,196867,1,0.27071017
1251,363676,0,0.29404074
1252,670,0,0.70551836
1253,491418,0,0.38460875
1254,82633,0,0.5468706
1255,1637,0,0.512175
1256,136835,1,0.6546964
1257,302946,0,0.42392617
1258,8413,0,0.2942584
1259,4488,0,0.7262998
1260,616,0,0.062270895
1261,337170,0,0.37819937
1262,16859,0,0.6915234
1263,157547,0,0.75141543
1264,431580,1,0.2603945
1265,206487,0,0.7059502
1266,192577,1,0.5359703
1267,62214,0,0.44252712
1268,13387,0,0.52882546
1269,216282,0,0.38205674
1270,1571,0,0.09202557
1271,242512,0,0.70314187
1272,16995,0,0.29520506
1273,516632,1,0.6343316
1274,11361,1,0.7091056
1275,82703,0,0.076389045
1276,38321,0,0.30563015
1277,9567,0,0.21213707
1278,9714,0,0.5014974
1279,429,0,0.7154959
1280,218043,0,0.6241291
1281,12594,1,0.7730336
1282,49524,0,0.06988532
1283,1124,0,0.43399704
1284,274870,0,0.096025184
1285,62206,0,0.5444173
1286,1246,0,0.5577126
1287,24,0,0.50948787
1288,9741,0,0.20900144
1289,73,0,0.585254
1290,347126,1,0.7646282
1291,11284,1,0.6646181
1292,72213,1,0.73206645
1293,72570,0,0.5692157
1294,9603,0,0.6565386
1295,1893,0,0.08524556
1296,58233,0,0.40468994
1297,7446,0,0.13991432
1298,417644,1,0.5606342
1299,243688,0,0.48036948
1300,419478,0,0.79017514
1301,9928,0,0.20850909
1302,43949,0,0.64731336
1303,442062,0,0.62200886
1304,268,0,0.47140136
1305,12599,1,0.52634805
1306,14620,1,0.69210905
1307,433,0,0.69153666
1308,834,0,0.36086527
1309,71668,1,0.70899844
1310,9431,1,0.62588245
1311,539,0,0.7181972
1312,301351,0,0.77405906
1313,193610,0,0.44020516
1314,330459,0,0.035956427
1315,1585,0,0.70445466
1316,335796,0,0.7725951
1317,431693,0,0.26939657
1318,627290,1,0.84492606
1319,956,0,0.05695778
1320,23172,1,0.5315385
1321,9730,1,0.7291605
1322,620,0,0.5106498
1323,9509,0,0.23426841
1324,296524,0,0.09255013
1325,228967,0,0.41275463
1326,27022,0,0.056965254
1327,249660,1,0.7032226
1328,298250,0,0.66341853
1329,308266,0,0.44320187
1330,475430,0,0.07622268
1331,402529,1,0.46081734
1332,470878,1,0.74626654
1333,393,0,0.509488
1334,13788,0,0.6218225
1335,10402,1,0.6153
1336,745,0,0.4361124
1337,8814,0,0.29457754
1338,9513,0,0.3022394
1339,2756,0,0.23449439
1340,346648,0,0.44854227
1341,501929,0,0.3587139
1342,2334,0,0.6307194
1343,6499,1,0.6694488
1344,280217,0,0.11677926
1345,137106,0,0.31232107
1346,424277,1,0.6223414
1347,1634,0,0.74900067
1348,395992,0,0.36338967
1349,76544,1,0.5491599
1350,48988,0,0.47234675
1351,17445,1,0.7088618
1352,74998,1,0.61370254
1353,109414,0,0.5038015
1354,257088,0,0.13601686
1355,93837,1,0.6298383
1356,72559,0,0.06954843
1357,158011,0,0.6423642
1358,1949,0,0.26338956
1359,19185,1,0.6989975
1360,49021,0,0.27072594
1361,74,0,0.06757439
1362,10999,0,0.66600245
1363,5689,0,0.69946206
1364,4951,0,0.6206562
1365,819,0,0.4057298
1366,445651,0,0.5609351
1367,2059,0,0.11144466
1368,8077,0,0.36345732
1369,7278,0,0.5177357
1370,82654,0,0.4810368
1371,82693,0,0.5891706
1372,8470,0,0.46564287
1373,41733,0,0.27437574
1374,46529,0,0.38281375
1375,787,0,0.09210704
1376,514207,1,0.72019285
1377,23202,1,0.6443442
1378,165,0,0.43356287
1379,313369,0,0.5337377
1380,11253,0,0.16356672
1381,9340,0,0.5954931
1382,180147,1,0.8091573
1383,78,0,0.52486897
1384,1607,1,0.6579777
1385,2675,0,0.23128338
1386,558,0,0.036693428
1387,195589,0,0.60986006
1388,860425,1,0.7553525
1389,201088,0,0.2360765
1390,8329,0,0.72422695
1391,11978,0,0.17883632
1392,967,0,0.64792883
1393,426,0,0.70756257
1394,17111,1,0.7379241
1395,149870,0,0.5113024
1396,601,0,0.66184336
1397,82023,1,0.73486584
1398,8467,0,0.61633885
1399,217,0,0.041977286
1400,76493,0,0.26354563
1401,332562,0,0.5015922
1402,207,0,0.6118844
1403,399019,0,0.65385914
1404,238713,0,0.2741875
1405,11134,1,0.7212596
1406,13474,1,0.70772886
1407,132232,0,0.7130357
1408,169209,1,0.6582951
1409,10014,0,0.7165507
1410,51739,0,0.6042007
1411,445571,0,0.5761418
1412,180299,0,0.7347168
1413,83899,0,0.7355225
1414,42360,1,0.8714992
1415,2978,0,0.4572546
1416,333371,0,0.6714357
1417,13680,0,0.58701694
1418,10992,0,0.29998848
1419,440471,0,0.61260545
1420,45612,0,0.5059334
1421,428078,0,0.21035801
1422,15373,0,0.5304476
1423,12437,0,0.47208762
1424,893086,1,0.83388746
1425,271969,0,0.11562932
1426,415214,1,0.5349759
1427,10024,0,0.5131362
1428,439015,0,0.6735561
1429,356305,0,0.45295963
1430,271706,1,0.87491107
1431,253412,0,0.33544388
1432,345911,0,0.78171974
1433,1091,0,0.6312415
1434,80389,0,0.56736416
1435,16270,1,0.69824773
1436,4108,0,0.5847676
1437,8358,0,0.14293131
1438,59860,0,0.5991042
1439,142,0,0.62897974
1440,590223,0,0.75011903
1441,1620,0,0.55935097
1442,9323,0,0.7090997
1443,334533,0,0.7172336
1444,8689,0,0.7319356
1445,1372,0,0.110855624
1446,19404,0,0.6453743
1447,85446,0,0.60025525
1448,133805,0,0.50997
1449,103,0,0.71428883
1450,9336,0,0.69697624
1451,27,1,0.71597594
1452,514847,0,0.63802373
1453,532710,1,0.8499202
1454,9495,0,0.63130826
1455,87,0,0.52487177
1456,841,0,0.4357543
1457,670428,1,0.8793648
1458,515001,0,0.6681852
1459,458897,0,0.40640935
1460,127521,1,0.67761546
1461,9470,0,0.5994382
1462,243683,0,0.5622531
1463,36586,0,0.33520773
1464,11969,1,0.55030876
1465,37707,0,0.5406805
1466,42889,1,0.7319283
1467,328387,0,0.61640906
1468,277834,0,0.057370152
1469,45772,0,0.46583384
1470,258509,0,0.14683752
1471,879,0,0.23439145
1472,141,0,0.68634784
1473,665,0,0.62404436
1474,714869,1,0.6051351
1475,458253,1,0.119178765
1476,395834,0,0.7602258
1477,11459,0,0.48160127
1478,747,0,0.6856737
1479,7518,0,0.19214791
1480,535292,0,0.5012828
1481,9441,1,0.36215946
1482,1824,0,0.21518631
1483,374720,0,0.110485
1484,513310,1,0.40145507
1485,8835,0,0.60886437
1486,76285,0,0.15275142
1487,205126,1,0.8211862
1488,300668,0,0.43504304
1489,955,0,0.07443069
1490,9793,0,0.63533217
1491,64328,1,0.400654
1492,381719,0,0.37116015
1493,78049,1,0.7120953
1494,325133,0,0.48175713
1495,10092,1,0.7282521
1496,591,0,0.073998265
1497,194662,0,0.6068539
1498,5876,0,0.6013641
1499,855,0,0.13520056
1500,10634,1,0.7041037
1501,1593,0,0.09196001
1502,395990,0,0.5125052
1503,1572,0,0.1434533
1504,181283,0,0.37497497
1505,401981,0,0.24392864
1506,8909,0,0.21081997
1507,97020,0,0.080337375
1508,20943,0,0.4553278
1509,1562,0,0.62490803
1510,415,0,0.07408879
1511,418078,0,0.7927578
1512,20178,1,0.6777844
1513,1375,0,0.42087886
1514,4421,0,0.36047894
1515,581,0,0.5704948
1516,616651,1,0.6236955
1517,13523,1,0.60887444
1518,345,0,0.262909
1519,7980,0,0.26404184
1520,9874,0,0.5496912
1521,1830,0,0.36367097
1522,77459,1,0.56444216
1523,354556,1,0.7518065
1524,137094,0,0.29448068
1525,418437,1,0.64628506
1526,428045,1,0.39571807
1527,20829,1,0.21296339
1528,646,0,0.718319
1529,7090,1,0.71978325
1530,9335,0,0.5016665
1531,227159,0,0.43520236
1532,10925,1,0.69913155
1533,277,0,0.5706276
1534,9837,0,0.2400617
1535,941,0,0.6227119
1536,10283,1,0.72025585
1537,484641,0,0.48100585
1538,540901,0,0.5958578
1539,295693,0,0.07410338
1540,77950,0,0.065716736
1541,600,0,0.5097576
1542,8913,0,0.6596195
1543,814,0,0.65910476
1544,55,0,0.7097324
1545,116946,1,0.7980715
1546,70,0,0.509501
1547,1576,0,0.48939034
1548,188927,0,0.04181037
1549,455980,0,0.6742895
1550,39514,0,0.31226203
1551,123025,1,0.715699
1552,343795,1,0.6957252
1553,2335,1,0.6091136
1554,14365,1,0.55176413
1555,3131,0,0.11092494
1556,1931,1,0.6421958
1557,440021,0,0.71364194
1558,34016,0,0.6061802
1559,350312,1,0.54871887
1560,20504,0,0.1846643
1561,4327,0,0.1415825
1562,6114,0,0.43389028
1563,9273,0,0.5104861
1564,1255,0,0.66635984
1565,242224,0,0.751008
1566,251,0,0.5709978
1567,9037,1,0.64114416
1568,10047,1,0.16229787
1569,316029,0,0.25616968
1570,10315,0,0.43477932
1571,443791,0,0.37516043
1572,416194,1,0.68360406
1573,633515,1,0.8470739
1574,77174,0,0.35103726
1575,71670,1,0.69807315
1576,14,0,0.6216816
1577,121856,0,0.08725688
1578,500664,0,0.73821765
1579,44048,0,0.11316918
1580,2503,0,0.23760308
1581,570670,0,0.6911566
1582,9992,0,0.15808721
1583,9103,1,0.5127028
1584,512196,0,0.68865156
1585,320846,1,0.7663042
1586,9871,1,0.6978193
1587,508763,1,0.65216035
1588,33217,0,0.6482008
1589,449924,0,0.42825428
1590,379149,0,0.47512397
1591,929,0,0.06920178
1592,285812,1,0.60334396
1593,35019,0,0.5717752
1594,157544,1,0.6382664
1595,271718,0,0.47894683
1596,1683,1,0.43612245
1597,3980,1,0.7116268
1598,417870,1,0.60311204
1599,153158,1,0.59146357
1600,22164,1,0.70558953
1601,1495,0,0.06943993
1602,10048,1,0.065528885
1603,89,0,0.3747601
1604,452773,1,0.8285616
1605,1635,0,0.07294649
1606,12180,0,0.67981696
1607,853,0,0.24676889
1608,94329,0,0.74138784
1609,36955,0,0.085473865
1610,7840,0,0.10086781
1611,10747,1,0.706344
1612,80278,0,0.40293092
1613,8698,0,0.1945383
1614,318846,0,0.53223795
1615,293863,0,0.5730792
1616,399055,0,0.59226394
1617,1885,0,0.67512345
1618,4982,0,0.110417284
1619,27582,0,0.43644947
1620,9360,0,0.40077198
1621,41283,0,0.5633257
1622,609,0,0.654362
1623,11453,1,0.58679014
1624,3021,0,0.55147296
1625,714,0,0.09152525
1626,11283,0,0.5561436
1627,15196,1,0.6289892
1628,508664,1,0.598233
1629,38142,1,0.7100414
1630,3049,0,0.6239526
1631,256961,0,0.4635924
1632,6537,0,0.711918
1633,438590,1,0.8651615
1634,1880,1,0.6090042
1635,11474,1,0.69730127
1636,116149,0,0.33958462
1637,3093,1,0.23867351
1638,381890,1,0.305929
1639,1266,1,0.5877216
1640,178809,1,0.63816786
1641,13394,1,0.2998492
1642,2501,0,0.29459652
1643,435,0,0.07392906
1644,120467,0,0.55077976
1645,80410,1,0.70274127
1646,14011,1,0.7126562
1647,1577,0,0.39934525
1648,9453,1,0.6177444
1649,426543,0,0.10242212
1650,68812,1,0.5951194
1651,43539,0,0.5107518
1652,22824,0,0.6639204
1653,58224,0,0.33403355
1654,81,0,0.7160681
1655,375588,0,0.11733137
1656,1701,0,0.2091694
1657,10494,1,0.7280546
1658,11665,0,0.18495405
1659,391713,0,0.6633787
1660,63311,0,0.63636833
1661,1645,0,0.4365104
1662,18937,1,0.44200107
1663,429450,1,0.7098802
1664,9595,0,0.54182446
1665,8065,0,0.47610587
1666,323675,0,0.43720776
1667,274862,1,0.4030237
1668,754,0,0.18489483
1669,7978,0,0.057140388
1670,11470,0,0.66611266
1671,14191,0,0.7434723
1672,414,0,0.11072655
1673,388399,0,0.40086302
1674,25018,1,0.71456754
1675,340666,0,0.58109915
1676,235260,1,0.62248206
1677,51540,0,0.49290344
1678,10489,1,0.70015794
1679,169813,1,0.79397035
1680,161822,1,0.78937507
1681,6795,0,0.26951072
1682,114150,0,0.6295734
1683,249164,0,0.67614156
1684,17578,0,0.06937898
1685,387426,0,0.3632735
1686,480881,1,0.71443367
1687,1452,0,0.019565962
1688,1995,0,0.08573144
1689,2108,0,0.7179377
1690,201085,0,0.3370191
1691,65055,1,0.53240407
1692,579047,1,0.43009236
1693,660120,1,0.70603245
1694,329996,0,0.04796213
1695,184314,1,0.6954671
1696,155084,1,0.71449006
1697,502416,0,0.7701416
1698,2309,0,0.29430056
1699,437109,1,0.7636424
1700,1391,1,0.6926135
1701,9481,0,0.22027993
1702,72358,1,0.44148567
1703,15157,0,0.7077905
1704,516486,0,0.36513278
1705,262841,1,0.09265166
1706,407375,1,0.7063597
1707,2024,0,0.091670886
1708,9802,0,0.20818186
1709,400106,0,0.14568186
1710,297556,1,0.71916425
1711,25642,1,0.45345438
1712,11011,0,0.4375181
1713,942,0,0.54868335
1714,238615,0,0.547231
1715,298618,1,0.036957372
1716,467988,1,0.7245906
1717,9823,0,0.51420885
1718,17609,0,0.65044504
1719,2019,1,0.6033243
1720,3981,0,0.23669226
1721,9070,1,0.6336439
1722,15789,1,0.6096319
1723,10590,0,0.209569
1724,10802,1,0.39844126
1725,10019,1,0.69074357
1726,467012,1,0.7445432
1727,9731,1,0.72489667
1728,146239,0,0.6701529
1729,474395,1,0.8192423
1730,399404,0,0.5147405
1731,72784,1,0.63967264
1732,3563,0,0.16557616
1733,587,0,0.23456363
1734,1891,0,0.60111856
1735,264419,1,0.7060888
1736,13497,1,0.59584236
1737,9342,0,0.1254633
1738,10947,0,0.7099951
1739,419680,0,0.24782997
1740,29993,1,0.70760965
1741,8095,1,0.40951198
1742,11774,0,0.062673464
1743,9739,0,0.3202729
1744,856,0,0.23537765
1745,765,0,0.702258
1746,35056,0,0.33460727
1747,9473,0,0.5862944
1748,8856,0,0.64074266
1749,228205,0,0.49409023
1750,2280,0,0.60159636
1751,61012,0,0.5945201
1752,287903,0,0.623286
1753,2082,0,0.6248211
1754,393457,0,0.55831623
1755,522924,1,0.61776197
1756,93856,0,0.7956586
1757,10991,1,0.6302993
1758,7553,1,0.70901346
1759,10718,1,0.4429087
1760,1996,0,0.12575527
1761,28,0,0.49862298
1762,9529,1,0.6922732
1763,185341,1,0.7307588
1764,11023,1,0.7181874
1765,13888,1,0.6664215
1766,264660,0,0.6406305
1767,453,0,0.29463392
1768,1018,0,0.6241573
1769,4170,1,0.6480115
1770,2057,1,0.4214454
1771,11690,1,0.72617227
1772,9477,0,0.08145355
1773,39538,0,0.2937164
1774,9654,0,0.29801673
1775,50646,0,0.36705816
1776,11586,1,0.631214
1777,710,0,0.30849934
1778,196,0,0.43356287
1779,563,0,0.099965416
1780,438799,0,0.6126685
1781,38356,0,0.042415682
1782,15,0,0.71777165
1783,10665,0,0.6710225
1784,47327,0,0.37039164
1785,142061,1,0.715699
1786,2666,0,0.5349825
1787,137,0,0.6248547
1788,152601,0,0.5635179
1789,283445,0,0.813904
1790,9399,1,0.6908272
1791,335778,1,0.5889247
1792,9257,0,0.19337717
1793,336882,1,0.70108235
1794,402,0,0.36924493
1795,10764,0,0.036934044
1796,329440,0,0.763839
1797,449985,1,0.6829184
1798,4347,0,0.5147485
1799,389,0,0.7245261
1800,72710,0,0.40598094
1801,168672,0,0.442386
1802,339259,1,0.58263683
1803,41280,1,0.71010375
1804,75,0,0.23423551
1805,4442,0,0.15004241
1806,154400,0,0.67252547
1807,13022,1,0.59428406
1808,9530,0,0.36817756
1809,395991,1,0.49672714
1810,10586,1,0.36132303
1811,11298,1,0.71756494
1812,37958,0,0.21273057
1813,116745,0,0.1454417
1814,7340,0,0.71179646
1815,80274,0,0.09178186
1816,16007,1,0.6008501
1817,334521,1,0.7010379
1818,60935,0,0.63929075
1819,144336,0,0.48251632
1820,1584,0,0.4717714
1821,273248,0,0.4045708
1822,25195,0,0.5957946
1823,9032,0,0.48174888
1824,227973,1,0.121193305
1825,107846,0,0.36394355
1826,346685,0,0.4429959
1827,9946,0,0.11250976
1828,354857,1,0.73435915
1829,150202,1,0.6755527
1830,9772,0,0.1623263
1831,19556,1,0.70251423
1832,10664,0,0.72820395
1833,339988,0,0.6789013
1834,204436,1,0.6279451
1835,37821,0,0.21317217
1836,5548,0,0.6425328
1837,300168,1,0.2685942
1838,657,0,0.71178126
1839,8810,0,0.71483666
1840,9100,0,0.62887806
1841,2270,0,0.23648882
1842,9339,0,0.17704289
1843,287424,0,0.7909172
1844,11587,1,0.67643726
1845,33,0,0.62596315
1846,371608,0,0.6541029
1847,10601,0,0.11345201
1848,1646,1,0.5779168
1849,24150,0,0.6655548
1850,163,0,0.09152625
1851,175574,1,0.75876695
1852,454527,1,0.5595661
1853,464293,1,0.7863656
1854,341013,0,0.5152584
1855,9362,0,0.65497136
1856,56903,1,0.7263546
1857,217993,1,0.7133952
1858,246355,1,0.73129594
1859,7512,0,0.5186872
1860,10216,1,0.4816008
1861,11975,1,0.43370572
1862,4032,0,0.6126988
1863,9659,0,0.7285727
1864,242310,1,0.6563511
1865,6637,0,0.06951319
1866,76203,0,0.596057
1867,412988,1,0.44992748
1868,12589,1,0.56203115
1869,146301,0,0.75419015
1870,157386,0,0.779161
1871,332567,0,0.6216624
1872,96721,0,0.44976485
1873,525686,1,0.93311554
1874,252838,0,0.5769838
1875,171424,0,0.7046421
1876,218836,1,0.38782775
1877,205724,1,0.78425884
1878,656584,1,0.72513425
1879,45162,1,0.7117748
1880,11212,1,0.36769658
1881,10225,1,0.71694285
1882,11423,0,0.7145064
1883,503919,0,0.6658041
1884,10423,1,0.6352627
1885,16290,1,0.5991831
1886,787787,1,0.8241904
1887,518896,1,0.3783278
1888,70435,0,0.56513363
1889,388045,1,0.81616205
1890,44826,0,0.0479583
1891,420634,1,0.8193663
1892,966,1,0.71152896
1893,9728,1,0.7121809
1894,472674,1,0.49440026
1895,376660,0,0.7747747
1896,436391,1,0.6149722
1897,88,0,0.6840161
1898,520663,0,0.7007684
1899,667,0,0.6626133
1900,324668,0,0.08720068
1901,272693,0,0.7742937
1902,425001,1,0.605784
1903,417678,0,0.81937325
1904,310307,0,0.63005716
1905,768,0,0.48193467
1906,63,0,0.5171629
1907,660,0,0.6893453
1908,11887,0,0.66540366
1909,600354,0,0.77047575
1910,382322,0,0.709512
1911,335360,1,0.78729147
1912,360249,1,0.70571506
1913,1911,0,0.05244326
1914,6957,0,0.54531264
1915,49730,0,0.42088833
1916,881,0,0.43385816
1917,2164,0,0.32822618
1918,447665,1,0.64538616
1919,7214,0,0.5173622
1920,755,0,0.59274477
1921,564082,1,0.8605756
1922,9349,0,0.5655585
1923,347031,0,0.7973207
1924,207932,0,0.21486977
1925,11362,1,0.47237092
1926,4133,0,0.34356
1927,227,1,0.65738976
1928,77805,1,0.6690415
1929,9600,0,0.5109133
1930,413644,1,0.7512266
1931,325348,0,0.82175034
1932,449176,0,0.61882514
1933,9341,0,0.29492864
1934,41436,0,0.715052
1935,12207,1,0.6652275
1936,966220,1,0.982513
1937,3558,0,0.43500584
1938,9392,0,0.7124956
1939,551804,1,0.70857984
1940,9472,0,0.59398204
1941,347375,0,0.48414135
1942,82990,0,0.7174714
1943,1493,0,0.39910373
1944,10715,1,0.18891925
1945,399173,1,0.6917784
1946,572164,1,0.878947
1947,513691,1,0.7198372
1948,1268,0,0.5533198
1949,327833,1,0.6692165
1950,11565,0,0.4521096
1951,27584,1,0.6824996
1952,239563,0,0.7318736
1953,458423,0,0.25747016
1954,5123,0,0.5580823
1955,138697,0,0.7059747
1956,302156,0,0.5083093
1957,311,0,0.5106024
1958,44115,0,0.6066062
1959,14756,0,0.654638
1960,299824,1,0.49969956
1961,56288,1,0.542608
1962,816,0,0.61333567
1963,79224,1,0.7842712
1964,28355,0,0.54021037
1965,13702,1,0.62404156
1966,2486,0,0.11240608
1967,8487,0,0.048053335
1968,8914,0,0.29616085
1969,97,0,0.60897964
1970,9355,0,0.66344017
1971,70436,1,0.5564662
1972,21334,1,0.7404877
1973,1007612,1,0.98651725
1974,384521,0,0.5162013
1975,80280,0,0.69981045
1976,9426,0,0.6237709
1977,722913,1,0.72868943
1978,10823,1,0.72419393
1979,188161,0,0.44072148
1980,500,0,0.71505
1981,627,0,0.69726485
1982,10281,1,0.71835667
1983,397837,0,0.7113801
1984,870606,1,0.8104701
1985,11442,0,0.6482764
1986,11009,0,0.7090369
1987,7551,0,0.21262665
1988,16780,1,0.72232205
1989,10022,0,0.3235086
1990,50321,1,0.056933742
1991,10679,0,0.68975675
1992,6023,0,0.51203525
1993,353070,0,0.5482124
1994,353491,0,0.30225548
1995,1624,0,0.39896283
1996,375366,0,0.782553
1997,328111,0,0.23296738
1998,796,0,0.65616435
1999,716612,1,0.6561036
2000,1547,0,0.66979164
2001,10131,1,0.6457119
2002,581734,0,0.78839594
2003,72387,0,0.5179175
2004,459910,1,0.77307105
2005,77,0,0.66382235
2006,272878,1,0.62258995
2007,9718,0,0.22597328
2008,13515,0,0.4857114
2009,157433,0,0.7022941
2010,107,0,0.6569851
2011,376290,1,0.63842404
2012,16337,1,0.6950641
2013,8292,0,0.3981541
2014,77877,0,0.576834
2015,270774,1,0.49757126
2016,547016,0,0.31560016
2017,298312,0,0.7148135
2018,22582,1,0.7371735
2019,324542,1,0.5369801
2020,100241,0,0.2694472
2021,487297,1,0.5984045
2022,9319,0,0.5202349
2023,208134,0,0.6527024
2024,501170,0,0.5513753
2025,81481,1,0.80132174
2026,407436,0,0.04592028
2027,266285,1,0.662097
2028,8916,0,0.2993005
2029,514999,0,0.6639901
2030,187,0,0.44118392
2031,658,0,0.7086427
2032,400650,0,0.069746286
2033,521777,0,0.69827706
2034,387,1,0.6300374
2035,293768,1,0.66271544
2036,1966,0,0.054911844
2037,2034,0,0.39890087
2038,55931,1,0.6964569
2039,16866,0,0.25051522
2040,38199,1,0.6283402
2041,426613,1,0.8023233
2042,13920,1,0.47790843
2043,38317,0,0.1886147
2044,9906,0,0.3679789
2045,504172,0,0.36678717
2046,376004,1,0.77454203
2047,11090,0,0.5870057
2048,364,0,0.18388145
2049,619,0,0.5487845
2050,244,1,0.71865237
2051,9073,1,0.50893044
2052,9255,0,0.54941
2053,428399,1,0.676999
2054,10045,0,0.64966005
2055,97630,0,0.4452886
2056,477462,1,0.78746533
2057,458594,0,0.554215
2058,11808,1,0.29477566
2059,8055,0,0.49495822
2060,473033,0,0.72805774
2061,957,0,0.5678393
2062,57212,0,0.25797153
2063,392044,0,0.3836895
2064,10431,0,0.5556896
2065,236751,1,0.6453657
2066,126337,1,0.78538716
2067,347969,0,0.30882418
2068,629,0,0.6858731
2069,559581,1,0.7454065
2070,594,0,0.2935754
2071,9374,0,0.32597446
2072,694256,1,0.9333608
2073,168530,0,0.55741155
2074,6145,0,0.66251993
2075,364433,0,0.79901904
2076,399170,0,0.5499518
2077,264644,0,0.6739636
2078,340945,1,0.4358269
2079,10866,1,0.56761634
2080,18405,0,0.6422604
2081,7484,0,0.16443272
2082,298,0,0.16211584
2083,2133,0,0.079704575
2084,14317,1,0.4906039
2085,829,0,0.68498474
2086,239571,0,0.54788244
2087,434555,0,0.69696546
2088,49017,0,0.32766634
2089,11658,1,0.7269414
